codigo_comuna,nombre_comuna,grd_total,grd_chilean,grd_foreign,grd_pct_foreign,grd_mean_los,grd_mean_los_chilean,grd_mean_los_foreign,grd_mean_severity,grd_mortality_rate,grd_top3_chapters,grd_rate_per_10k
13104,Conchalí,10561,9346,1215,0.11504592368146956,6.366631947732222,6.6164134389043445,4.445267489711934,1.429504781744153,0.03683363317867626,"Cap.15  EMBARAZO, PARTO Y PUERPERIO (O00-O9A), Cap.19  LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T88), Cap.11  ENFERMEDADES DEL APARATO DIGESTIVO (K00-K95)",868.596149259378
13109,La Cisterna,7338,6249,1089,0.14840556009811937,6.360997547015535,6.6426628260521685,4.744719926538108,1.6107931316434996,0.03788498228400109,"Cap.15  EMBARAZO, PARTO Y PUERPERIO (O00-O9A), Cap.11  ENFERMEDADES DEL APARATO DIGESTIVO (K00-K95), Cap.19  LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T88)",711.342904504784
13126,Quinta Normal,14588,11624,2964,0.20318069646284617,6.291952289553057,6.686682725395733,4.743927125506073,1.4528379489991774,0.033177954483136825,"Cap.15  EMBARAZO, PARTO Y PUERPERIO (O00-O9A), Cap.11  ENFERMEDADES DEL APARATO DIGESTIVO (K00-K95), Cap.19  LESIONES TRAUMÁTICAS, ENVENENAMIENTOS Y OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T88)",1127.784091348347
